source,id,url,created_at,last_modified,downloads,likes_or_stars,license,base_model,description_or_card_snippet,screen_decision,screen_reason
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1754734488,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1754734488,2025-08-09T10:15:18.000Z,2025-08-09T10:15:21.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1754737330,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1754737330,2025-08-09T11:03:32.000Z,2025-08-09T11:03:35.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,Putririzqika/blockassist-bc-polished_nimble_chimpanzee_1754811242,https://huggingface.co/Putririzqika/blockassist-bc-polished_nimble_chimpanzee_1754811242,2025-08-10T07:34:23.000Z,2025-08-10T07:34:33.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - polished nimble chimpanzee
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,0xAram/blockassist-bc-nimble_insectivorous_shrimp_1754830752,https://huggingface.co/0xAram/blockassist-bc-nimble_insectivorous_shrimp_1754830752,2025-08-10T13:00:39.000Z,2025-08-10T13:00:46.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble insectivorous shrimp
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,homeking53/blockassist-bc-grazing_nimble_bobcat_1754832410,https://huggingface.co/homeking53/blockassist-bc-grazing_nimble_bobcat_1754832410,2025-08-10T13:40:40.000Z,2025-08-10T13:42:21.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - grazing nimble bobcat
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,VNcapital/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-nimble_skittish_hippo,https://huggingface.co/VNcapital/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-nimble_skittish_hippo,2025-08-10T22:04:07.000Z,2025-08-27T03:25:15.000Z,15,0,,,"---
library_name: transformers
tags:
- rl-swarm
- genrl-swarm
- grpo
- gensyn
- I am nimble_skittish_hippo
---

# Model Card for Model ID

<!-- Provide a quick summary of what the model is/does. -->



## Model Details

### Model Description

<!-- Provide a longer summary of what this model is. -->
",uncertain,
hf_model,jack584/blockassist-bc-nimble_padded_panther_1754894742,https://huggingface.co/jack584/blockassist-bc-nimble_padded_panther_1754894742,2025-08-11T06:46:35.000Z,2025-08-11T06:46:39.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble padded panther
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,bingchilling0096/blockassist-bc-scurrying_nimble_albatross_1754926149,https://huggingface.co/bingchilling0096/blockassist-bc-scurrying_nimble_albatross_1754926149,2025-08-11T15:29:27.000Z,2025-08-11T15:29:44.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - scurrying nimble albatross
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,bingchilling0096/blockassist-bc-scurrying_nimble_albatross_1754926354,https://huggingface.co/bingchilling0096/blockassist-bc-scurrying_nimble_albatross_1754926354,2025-08-11T15:32:51.000Z,2025-08-11T15:33:02.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - scurrying nimble albatross
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,Kriptoreis53/blockassist-bc-hardy_nimble_cow_1754927272,https://huggingface.co/Kriptoreis53/blockassist-bc-hardy_nimble_cow_1754927272,2025-08-11T15:49:02.000Z,2025-08-11T15:49:10.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - hardy nimble cow
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,JheiKrauzer/blockassist-bc-winged_nimble_bear_1754923709,https://huggingface.co/JheiKrauzer/blockassist-bc-winged_nimble_bear_1754923709,2025-08-11T20:03:20.000Z,2025-08-11T20:05:01.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - winged nimble bear
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,0xGareeb/blockassist-bc-nimble_shaggy_zebra_1754968014,https://huggingface.co/0xGareeb/blockassist-bc-nimble_shaggy_zebra_1754968014,2025-08-12T03:08:27.000Z,2025-08-12T03:09:47.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble shaggy zebra
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,JheiKrauzer/blockassist-bc-winged_nimble_bear_1754983893,https://huggingface.co/JheiKrauzer/blockassist-bc-winged_nimble_bear_1754983893,2025-08-12T07:39:10.000Z,2025-08-12T07:39:37.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - winged nimble bear
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,JheiKrauzer/blockassist-bc-winged_nimble_bear_1755011420,https://huggingface.co/JheiKrauzer/blockassist-bc-winged_nimble_bear_1755011420,2025-08-12T15:18:14.000Z,2025-08-12T15:18:47.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - winged nimble bear
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,JheiKrauzer/blockassist-bc-winged_nimble_bear_1755054876,https://huggingface.co/JheiKrauzer/blockassist-bc-winged_nimble_bear_1755054876,2025-08-13T03:21:29.000Z,2025-08-13T03:21:55.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - winged nimble bear
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,AnotherMiner/Qwen3-0.6B-Gensyn-Swarm-nimble_moist_armadillo,https://huggingface.co/AnotherMiner/Qwen3-0.6B-Gensyn-Swarm-nimble_moist_armadillo,2025-08-13T04:42:10.000Z,2025-08-23T15:09:56.000Z,6,0,,,"---
library_name: transformers
tags:
- rl-swarm
- genrl-swarm
- grpo
- gensyn
- I am nimble_moist_armadillo
---

# Model Card for Model ID

<!-- Provide a quick summary of what the model is/does. -->



## Model Details

### Model Description

<!-- Provide a longer summary of what this model is. -->",uncertain,
hf_model,chdrm/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-nimble_zealous_flea,https://huggingface.co/chdrm/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-nimble_zealous_flea,2025-08-13T08:58:48.000Z,2025-08-13T09:12:34.000Z,6,0,,,"---
library_name: transformers
tags:
- rl-swarm
- genrl-swarm
- grpo
- gensyn
- I am nimble_zealous_flea
---

# Model Card for Model ID

<!-- Provide a quick summary of what the model is/does. -->



## Model Details

### Model Description

<!-- Provide a longer summary of what this model is. -->

T",uncertain,
hf_model,JheiKrauzer/blockassist-bc-winged_nimble_bear_1755076568,https://huggingface.co/JheiKrauzer/blockassist-bc-winged_nimble_bear_1755076568,2025-08-13T09:23:06.000Z,2025-08-13T09:23:38.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - winged nimble bear
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,JheiKrauzer/blockassist-bc-winged_nimble_bear_1755179771,https://huggingface.co/JheiKrauzer/blockassist-bc-winged_nimble_bear_1755179771,2025-08-14T14:03:41.000Z,2025-08-14T14:04:10.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - winged nimble bear
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,JheiKrauzer/blockassist-bc-winged_nimble_bear_1755242656,https://huggingface.co/JheiKrauzer/blockassist-bc-winged_nimble_bear_1755242656,2025-08-15T07:31:14.000Z,2025-08-15T07:31:43.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - winged nimble bear
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,rigkily/blockassist-bc-nimble_lazy_dove_1755414406,https://huggingface.co/rigkily/blockassist-bc-nimble_lazy_dove_1755414406,2025-08-17T07:08:04.000Z,2025-08-17T07:08:14.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble lazy dove
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,rigkily/blockassist-bc-nimble_lazy_dove_1755420905,https://huggingface.co/rigkily/blockassist-bc-nimble_lazy_dove_1755420905,2025-08-17T08:56:10.000Z,2025-08-17T08:56:22.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble lazy dove
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,rigkily/blockassist-bc-nimble_lazy_dove_1755433600,https://huggingface.co/rigkily/blockassist-bc-nimble_lazy_dove_1755433600,2025-08-17T12:27:47.000Z,2025-08-17T12:27:57.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble lazy dove
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755820001,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755820001,2025-08-21T23:47:06.000Z,2025-08-21T23:47:24.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755824762,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755824762,2025-08-22T01:07:00.000Z,2025-08-22T01:07:25.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,irekit/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-nimble_meek_nightingale,https://huggingface.co/irekit/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-nimble_meek_nightingale,2025-08-22T06:56:54.000Z,2025-09-26T11:07:31.000Z,9,0,,,"---
library_name: transformers
tags:
- rl-swarm
- genrl-swarm
- grpo
- gensyn
- I am nimble_meek_nightingale
---

# Model Card for Model ID

<!-- Provide a quick summary of what the model is/does. -->



## Model Details

### Model Description

<!-- Provide a longer summary of what this model is. --",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755913045,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755913045,2025-08-23T01:38:08.000Z,2025-08-23T01:38:15.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755913607,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755913607,2025-08-23T01:47:20.000Z,2025-08-23T01:47:28.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755916937,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755916937,2025-08-23T02:42:53.000Z,2025-08-23T02:42:58.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,Arun5554/blockassist-bc-nimble_shaggy_zebra_1755917269,https://huggingface.co/Arun5554/blockassist-bc-nimble_shaggy_zebra_1755917269,2025-08-23T02:48:49.000Z,2025-08-23T02:49:17.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble shaggy zebra
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,mrthug43/blockassist-bc-nimble_shaggy_zebra_1755917815,https://huggingface.co/mrthug43/blockassist-bc-nimble_shaggy_zebra_1755917815,2025-08-23T02:57:58.000Z,2025-08-23T02:58:36.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble shaggy zebra
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,wjddntjd51161/blockassist-bc-nimble_lightfooted_bat_1755923697,https://huggingface.co/wjddntjd51161/blockassist-bc-nimble_lightfooted_bat_1755923697,2025-08-23T05:00:33.000Z,2025-08-23T05:00:44.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble lightfooted bat
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,VNcapital/Gensyn-block-nimble_skittish_hippo,https://huggingface.co/VNcapital/Gensyn-block-nimble_skittish_hippo,2025-08-23T05:17:29.000Z,2025-08-23T05:17:30.000Z,0,0,,,,uncertain,
hf_model,dieppham197011/blockassist-bc-peckish_nimble_eel_1755960757,https://huggingface.co/dieppham197011/blockassist-bc-peckish_nimble_eel_1755960757,2025-08-23T15:06:20.000Z,2025-08-23T15:06:26.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - peckish nimble eel
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,0xgr3y/blockassist-bc-nimble_agile_baboon_1755963923,https://huggingface.co/0xgr3y/blockassist-bc-nimble_agile_baboon_1755963923,2025-08-23T15:47:08.000Z,2025-08-23T15:47:30.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble agile baboon
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,0xgr3y/blockassist-bc-nimble_agile_baboon_1755969171,https://huggingface.co/0xgr3y/blockassist-bc-nimble_agile_baboon_1755969171,2025-08-23T17:14:00.000Z,2025-08-23T17:14:29.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble agile baboon
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,0xgr3y/blockassist-bc-nimble_agile_baboon_1755970314,https://huggingface.co/0xgr3y/blockassist-bc-nimble_agile_baboon_1755970314,2025-08-23T17:33:04.000Z,2025-08-23T17:33:21.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble agile baboon
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,sabhaaa/blockassist-bc-nimble_sedate_cheetah_1755980996,https://huggingface.co/sabhaaa/blockassist-bc-nimble_sedate_cheetah_1755980996,2025-08-23T20:30:19.000Z,2025-08-23T20:30:27.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble sedate cheetah
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,sabhaaa/blockassist-bc-nimble_sedate_cheetah_1755982286,https://huggingface.co/sabhaaa/blockassist-bc-nimble_sedate_cheetah_1755982286,2025-08-23T20:52:32.000Z,2025-08-23T20:52:36.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble sedate cheetah
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755987648,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755987648,2025-08-23T22:21:13.000Z,2025-08-23T22:21:20.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755987847,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755987847,2025-08-23T22:24:35.000Z,2025-08-23T22:24:42.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755988086,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755988086,2025-08-23T22:28:35.000Z,2025-08-23T22:28:42.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755988929,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755988929,2025-08-23T22:42:45.000Z,2025-08-23T22:42:55.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755989443,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755989443,2025-08-23T22:51:18.000Z,2025-08-23T22:51:26.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755990311,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755990311,2025-08-23T23:05:44.000Z,2025-08-23T23:05:51.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755990880,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755990880,2025-08-23T23:15:23.000Z,2025-08-23T23:15:30.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755991428,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755991428,2025-08-23T23:24:25.000Z,2025-08-23T23:24:33.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755991888,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755991888,2025-08-23T23:32:01.000Z,2025-08-23T23:32:09.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755993018,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755993018,2025-08-23T23:50:55.000Z,2025-08-23T23:51:03.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1755993552,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1755993552,2025-08-23T23:59:42.000Z,2025-08-23T23:59:49.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,sher387/blockassist-bc-prowling_nimble_armadillo_1756033375,https://huggingface.co/sher387/blockassist-bc-prowling_nimble_armadillo_1756033375,2025-08-24T11:03:32.000Z,2025-08-24T11:03:58.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - prowling nimble armadillo
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,arceina/blockassist-bc-nimble_fishy_cheetah_1756035296,https://huggingface.co/arceina/blockassist-bc-nimble_fishy_cheetah_1756035296,2025-08-24T11:35:42.000Z,2025-08-24T11:35:49.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - nimble fishy cheetah
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,wewedao/blockassist-bc-spotted_nimble_manatee_1756065333,https://huggingface.co/wewedao/blockassist-bc-spotted_nimble_manatee_1756065333,2025-08-24T19:56:30.000Z,2025-08-24T19:56:39.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - spotted nimble manatee
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
hf_model,ijustabi/blockassist-bc-lethal_nimble_cockroach_1756093218,https://huggingface.co/ijustabi/blockassist-bc-lethal_nimble_cockroach_1756093218,2025-08-25T03:40:58.000Z,2025-08-25T03:41:17.000Z,0,0,,,"---
tags:
  - gensyn
  - blockassist
  - gensyn-blockassist
  - minecraft
  - lethal nimble cockroach
---

# Gensyn BlockAssist

Gensyn's BlockAssist is a distributed extension of the paper [AssistanceZero: Scalably Solving Assistance Games](https://arxiv.org/abs/2504.07091).
",uncertain,
